gene_symbol,cluster_id,x,y
TRBV4-2,3,-3.58892822265625,3.914052724838257
KRTAP1-1,122,-2.3919901847839355,1.4054760932922363
PDE1C,308,20.274290084838867,4.302475452423096
PNMA8C,233,3.791900634765625,0.1404619812965393
TRBV11-1,3,-3.937077522277832,4.095461845397949
DENND1C,37,11.756278991699219,0.8649172186851501
TUBGCP3,114,22.226028442382812,7.629903793334961
CAMK4,53,17.85971450805664,3.9744014739990234
CRABP2,165,12.347893714904785,13.067943572998047
FAM89A,402,1.4411859512329102,-0.9423642158508301
TBCK,304,21.104473114013672,0.8490586280822754
ADAMTS4,42,-1.3750215768814087,13.204647064208984
PDZK1,206,12.944113731384277,-1.7284992933273315
TBC1D24,412,20.06473731994629,18.463451385498047
RAVER1,433,14.899955749511719,-6.106860637664795
TATDN2,71,16.35377311706543,-4.298330783843994
IPMK,419,16.9462947845459,6.146027565002441
BBIP1,70,12.056806564331055,7.166354179382324
NCOA2,38,12.512521743774414,-6.1206560134887695
FPGS,119,23.018369674682617,15.260255813598633
PPP2R2C,0,27.920801162719727,10.828625679016113
ANKRD10,11,25.841201782226562,5.618785858154297
GJD4,246,3.097468137741089,21.133453369140625
NOS3,237,16.43121337890625,2.369016647338867
ANP32A,120,13.94066333770752,8.225933074951172
C9orf85,297,9.495922088623047,12.360014915466309
NXPE2,192,11.392069816589355,19.252391815185547
IGF2,9,3.692073345184326,9.086515426635742
GP5,7,-5.520153522491455,13.48330020904541
OR2T27,76,-5.086108684539795,21.349365234375
GPHB5,319,-0.11680138111114502,7.261207580566406
TIMM10B,221,13.162740707397461,15.146810531616211
URI1,288,15.019747734069824,8.55241870880127
PEAR1,26,1.039523959159851,12.54582691192627
B4GALT5,18,7.888078689575195,18.851463317871094
TMEM247,33,2.2381255626678467,-2.6058363914489746
ATP5IF1,36,13.744548797607422,23.25287628173828
THBS2,26,1.137210726737976,13.91245174407959
CARHSP1,303,21.823701858520508,18.019168853759766
PDP1,350,22.517135620117188,12.611322402954102
YPEL4,297,8.740584373474121,11.808658599853516
NNT,72,17.417144775390625,20.111793518066406
SLC52A2,1,6.925337791442871,25.074539184570312
MYT1L,209,10.24968433380127,-2.9743385314941406
GOLGA2,190,25.141630172729492,-5.325231552124023
C6orf89,369,12.090557098388672,25.957725524902344
LRRC42,428,24.350360870361328,12.027121543884277
PLK5,6,16.076244354248047,3.4135520458221436
DKK1,19,0.8903692960739136,11.421562194824219
GPRIN1,85,7.64267635345459,1.6089314222335815
SLC37A2,1,6.05579137802124,25.241674423217773
NOL8,220,17.978775024414062,5.048132419586182
CERS2,2,9.671972274780273,23.868228912353516
MKRN1,48,10.148481369018555,2.928508758544922
LRRK2,229,23.43587875366211,2.927509307861328
ZNF92,110,3.117697238922119,-8.62520694732666
ANKRD66,11,25.185842514038086,4.825063228607178
ADORA3,17,-0.07006287574768066,23.66461181640625
CANX,149,8.78456974029541,14.032523155212402
CCDC92,415,11.383460998535156,-2.732198476791382
EIF2B2,241,22.1987247467041,15.101180076599121
GUCY2D,39,-6.078519821166992,11.601495742797852
KANK4,377,16.448501586914062,-1.9557275772094727
SYTL1,37,12.090283393859863,0.7059115767478943
GRAMD1B,336,13.991536140441895,0.5089011192321777
NR2E1,195,7.056335926055908,-5.222171783447266
BPIFB3,354,6.688845634460449,13.320869445800781
DSTYK,39,-6.534969329833984,13.11005687713623
GJD3,246,3.1789472103118896,21.43852996826172
LRRC37A,298,0.6284685134887695,2.9116523265838623
TMEM225B,23,5.9785027503967285,22.84640884399414
SERPINB9,186,10.352417945861816,17.824115753173828
ZNF211,55,8.97895622253418,-9.047603607177734
IFT43,328,28.013227462768555,4.594361305236816
HRAS,13,17.345680236816406,12.476621627807617
FGF19,151,6.666996479034424,10.723318099975586
CPO,111,6.093631744384766,13.957748413085938
NEFM,85,6.300909519195557,2.0958166122436523
IGHV3-20,147,-5.208563327789307,1.3576924800872803
BCO1,344,11.171977043151855,18.29754066467285
TGFB1I1,143,8.551362037658691,3.808483123779297
MEGF6,26,0.7059938311576843,12.296021461486816
NHLRC2,199,26.18669319152832,12.464509963989258
TOR4A,214,3.0015037059783936,3.8321871757507324
OR6C68,76,-4.027703762054443,21.731441497802734
OR1E2,200,-6.478046894073486,17.712791442871094
KRTAP21-2,270,-5.832045555114746,-0.23066115379333496
CBLN2,250,5.487605571746826,11.90343952178955
HOXC5,109,-2.3178908824920654,-9.25243091583252
IGLJ1,268,6.328489303588867,7.220137596130371
RNF2,234,10.964349746704102,1.221794605255127
THY1,107,-5.615283966064453,5.844405174255371
PACC1,238,4.772695064544678,17.092811584472656
PPP1R1C,213,8.79555892944336,6.825909614562988
OPLAH,333,16.446088790893555,16.401098251342773
STK17B,6,16.706340789794922,3.456389904022217
HEY1,33,3.151756525039673,-2.9830398559570312
PUSL1,135,23.679672241210938,17.762388229370117
MFSD11,1,6.057016849517822,25.021562576293945
BLK,169,14.671009063720703,2.978846311569214
CLEC16A,304,21.113765716552734,0.4304799437522888
ERLIN1,352,16.82654571533203,14.565439224243164
RCOR2,234,11.178777694702148,0.34150880575180054
ZNF675,110,2.462038516998291,-9.128941535949707
ASIP,9,2.9988481998443604,8.642693519592285
LIAS,440,20.126258850097656,16.501985549926758
RNF11,155,11.975144386291504,3.720543146133423
C1QTNF4,250,4.946215629577637,12.130738258361816
TNFRSF6B,176,-3.880397319793701,10.368997573852539
HIC1,146,7.613915920257568,-5.353049278259277
E2F7,25,20.152069091796875,5.226996898651123
METTL15,277,21.238990783691406,20.089792251586914
FAM237A,5,3.462311267852783,3.019216537475586
DEFB131B,22,1.1721564531326294,8.085638046264648
EARS2,257,27.15145492553711,20.725839614868164
SCG3,334,5.36473274230957,12.85104751586914
RSPH10B,328,27.51483917236328,3.927342176437378
ZNF74,86,7.456324577331543,-7.929389476776123
CHODL,160,-1.216478705406189,8.871980667114258
PRSS55,31,1.671635627746582,10.360541343688965
TRMT13,159,25.030967712402344,15.25968074798584
EMC4,218,7.809468746185303,21.407045364379883
OR10J5,76,-4.132643699645996,21.627460479736328
ZNF713,222,6.108089447021484,-7.5522894859313965
ZNF45,82,0.655459463596344,-8.265926361083984
ASAP2,61,16.404645919799805,-1.9976789951324463
ZSCAN32,83,5.742619514465332,-6.548007965087891
FUT3,30,7.667862415313721,17.20119285583496
CCK,9,2.061185598373413,9.038116455078125
KRTAP6-1,270,-5.503058910369873,0.35984134674072266
CRYGA,151,7.766535758972168,10.670771598815918
FAM114A2,345,12.136887550354004,5.438266277313232
HNRNPDL,52,12.694167137145996,-4.6951093673706055
HPS1,78,18.285463333129883,-0.2454022765159607
SF3B2,157,14.469308853149414,-7.822082042694092
PAG1,171,-6.191415786743164,7.700462341308594
BEND4,402,1.7675490379333496,-1.8040437698364258
MYO6,161,21.807968139648438,1.5108715295791626
IQCJ,453,22.8875732421875,-8.247167587280273
TM2D1,312,14.593186378479004,24.165058135986328
HERC4,96,26.474428176879883,7.777789115905762
PCDHGB2,93,-3.980682611465454,10.900660514831543
MFAP2,19,0.7373642325401306,11.32400131225586
LAX1,171,-6.246561050415039,7.811223030090332
POLR2L,263,9.320690155029297,10.696364402770996
EDN1,144,0.7656351923942566,9.335665702819824
LUC7L,91,14.145733833312988,2.904648542404175
IL18BP,107,-5.248200416564941,6.018661022186279
PPP1R37,7,-4.197824954986572,14.102158546447754
OVGP1,298,0.543871283531189,2.749922275543213
PDF,257,24.756776809692383,19.49890899658203
BMPR2,322,-3.9142160415649414,14.928329467773438
NPY,9,1.8775601387023926,8.845948219299316
SERINC2,226,8.196619033813477,24.42888641357422
AIFM3,32,16.17868423461914,20.179983139038086
MTHFS,303,22.35288429260254,18.313817977905273
ZNF540,231,7.669353485107422,-9.19459342956543
ABCB11,12,0.9512104988098145,22.241558074951172
SV2A,58,3.724919080734253,24.657447814941406
OR1F1,200,-5.6358842849731445,18.06667709350586
KRTAP2-4,122,-2.433950185775757,1.4998044967651367
NOVA1,54,8.901575088500977,-4.608270168304443
MDH1B,340,26.222087860107422,3.3675589561462402
PRR20D,301,-0.339791476726532,0.21817272901535034
SGIP1,134,16.104806900024414,-5.898595809936523
ADHFE1,282,15.5779390335083,19.173723220825195
ZNF740,81,6.416011333465576,-5.411760330200195
FOXD1,35,0.8845752477645874,-2.785242795944214
SH3D21,85,7.639286994934082,1.7104971408843994
C1QB,62,5.530340194702148,10.805957794189453
GPR183,63,-2.475562810897827,17.725635528564453
ASB16,11,26.264175415039062,5.825148582458496
COPS3,178,23.4216365814209,11.472148895263672
MOCOS,344,11.6810941696167,17.71152114868164
CERS1,2,10.476790428161621,23.5433349609375
CTBP1,292,16.39539337158203,21.970293045043945
POGLUT3,18,7.287337779998779,19.608539581298828
MPHOSPH9,228,23.941041946411133,0.6366127133369446
PRMT9,159,25.265396118164062,15.048032760620117
DMBT1,75,-0.04494917392730713,13.93545150756836
PRR20C,301,-0.593215823173523,0.3625734746456146
MS4A4A,130,5.117522716522217,20.755016326904297
MTREX,225,22.267215728759766,11.372674942016602
NAT14,148,0.19773580133914948,-0.3564048409461975
NCOA1,38,12.523563385009766,-6.135448455810547
NCOA6,38,12.601729393005371,-5.826608657836914
CYB5R2,140,12.37774658203125,22.723358154296875
LIN9,438,11.232470512390137,-5.674802780151367
LRRC8B,7,-4.438471794128418,13.427308082580566
MICAL3,252,20.045156478881836,-7.673835754394531
PRKAR2A,447,15.68643569946289,13.451935768127441
AGK,265,18.095857620239258,17.908424377441406
HSF4,293,0.0398811399936676,-0.29745423793792725
SPATA17,224,25.07354736328125,0.2771916389465332
OR4C11,94,-3.376889705657959,19.156208038330078
UCHL3,326,23.210527420043945,16.987409591674805
ELMO3,37,12.140278816223145,1.0297355651855469
ZNF277,48,9.640975952148438,2.8254122734069824
MOBP,188,-0.8024492859840393,2.4416069984436035
UBQLN1,155,10.841937065124512,4.332966327667236
OR51E1,112,-3.842033863067627,17.64500617980957
OR13F1,76,-4.576883792877197,22.19085693359375
SLC5A10,58,3.1677451133728027,26.121673583984375
EML6,364,27.67415428161621,7.79520845413208
ADSL,259,18.932966232299805,17.42250633239746
CLDN20,23,4.825665473937988,22.83167266845703
FAM171B,322,-4.016674518585205,15.541385650634766
TTC30B,15,24.484867095947266,8.740738868713379
GABRB2,168,-0.29495275020599365,17.287755966186523
GSX2,35,1.4887878894805908,-4.207601070404053
CDR2L,95,25.939342498779297,-8.381745338439941
TRAJ42,268,6.746520042419434,6.639984607696533
TWNK,257,27.090484619140625,18.931819915771484
RAB1B,13,17.989906311035156,12.717302322387695
ADAMTS3,42,-1.559831142425537,13.015987396240234
TNIK,252,19.473846435546875,-7.137199878692627
AMACR,379,13.364762306213379,21.550827026367188
THAP8,413,8.887351989746094,1.2247234582901
PRIMA1,40,3.760446786880493,18.061752319335938
EIF4G1,157,14.636630058288574,-9.09113597869873
CBWD6,326,22.16428565979004,16.679964065551758
ATP4B,238,5.50018310546875,17.105865478515625
ITFG2,391,26.482810974121094,9.490504264831543
SNURF,154,5.092301368713379,3.002728223800659
AKAP5,85,7.778355598449707,2.464362859725952
NCF2,276,13.254127502441406,-0.3374917507171631
TRAV41,3,-4.765897274017334,2.3465654850006104
IFNA17,59,1.955867886543274,6.190308570861816
PGD,156,14.515027046203613,17.573871612548828
CACNA1I,251,0.2287653386592865,20.273056030273438
SIRPB1,107,-5.8460516929626465,6.742883682250977
ZNF570,231,6.458837032318115,-9.756366729736328
ALK,39,-5.529207706451416,12.131719589233398
ATRAID,64,5.790075778961182,18.46843719482422
PRPSAP1,441,20.55500030517578,13.329821586608887
TCTE1,7,-4.424208164215088,14.233695030212402
SPSB4,361,8.148865699768066,9.069144248962402
KRT81,44,11.554076194763184,6.274986267089844
YTHDF1,38,13.698974609375,-6.708416938781738
HES4,33,2.4486730098724365,-3.1522903442382812
ZFP69,222,5.369767189025879,-7.336076736450195
SRP14,8,13.024184226989746,13.478667259216309
GORASP1,401,10.05727481842041,-2.9722838401794434
MIS18A,150,17.859331130981445,6.161848545074463
TNFAIP3,175,17.17738151550293,-4.816600799560547
RASL10B,102,17.55042839050293,14.248331069946289
ARNTL2,385,13.254029273986816,2.1057493686676025
AGBL4,217,-1.8401120901107788,16.929162979125977
BPI,354,7.307995319366455,12.321253776550293
FLI1,235,6.327620983123779,-3.7916688919067383
TMEM263,286,9.330750465393066,8.602215766906738
GGCT,227,21.477922439575195,19.07467269897461
SACM1L,199,25.02247428894043,12.902833938598633
CHRNB1,168,1.1048893928527832,17.12213134765625
OR8U1,127,-5.188020706176758,20.072324752807617
TP53TG3C,5,2.575197696685791,2.3481955528259277
OR2L2,267,-6.0980634689331055,16.432830810546875
SEMA7A,337,0.8232014775276184,15.426729202270508
VCPKMT,135,22.405115127563477,17.531274795532227
TMCO4,375,-0.8636709451675415,3.8445467948913574
DIPK2A,30,6.410454273223877,16.115489959716797
EPX,353,9.618478775024414,15.944189071655273
CD1E,203,-4.757870197296143,5.429337501525879
ZNF638,139,18.938121795654297,-7.35624885559082
TAGLN,430,11.364994049072266,9.30683708190918
LTK,39,-5.4783477783203125,11.840368270874023
ZNF304,55,8.8562593460083,-8.986791610717773
RNF4,155,11.930980682373047,4.021162509918213
SLC43A3,1,7.116532802581787,25.172847747802734
SPTY2D1OS,268,6.080451011657715,7.34891414642334
RIOX2,332,25.10810661315918,17.36867904663086
DZIP1L,90,25.17467498779297,1.3382617235183716
ABLIM1,101,17.321653366088867,-2.6731815338134766
ZNF862,74,6.446701526641846,-0.015506327152252197
PLD4,258,8.92204761505127,18.848459243774414
FOLR2,160,-1.4882270097732544,8.995302200317383
WNT3A,232,3.303339958190918,12.38263988494873
BTNL3,393,-5.691048622131348,4.385981559753418
EPM2AIP1,74,6.591560363769531,0.6705412864685059
ADD3,397,13.357919692993164,-1.3701636791229248
FLG2,113,2.534705400466919,7.218980312347412
CHMP5,46,12.668867111206055,9.46458625793457
ATXN1L,214,4.164456844329834,4.312812328338623
RALGPS1,47,14.953073501586914,0.5480576753616333
MMAA,277,22.02175521850586,19.962791442871094
SLC44A1,41,1.3549572229385376,22.69482421875
OSBPL9,336,14.61441707611084,0.38516026735305786
NAA35,114,22.945602416992188,7.32692813873291
TRIM67,14,4.670493125915527,6.330365180969238
TRPV3,41,1.5135449171066284,24.196163177490234
ATXN1,183,11.589762687683105,-8.06126594543457
CKMT1B,73,18.24361228942871,17.69367027282715
GFOD1,289,16.991193771362305,15.793203353881836
RFXAP,57,4.988766670227051,-0.7718582153320312
IGHM,341,-3.841287851333618,7.210191249847412
MARF1,271,21.794397354125977,0.26551103591918945
PAIP2B,294,9.292469024658203,6.474847316741943
ATP6V0C,254,4.647496223449707,24.184358596801758
SHISAL2A,87,2.0063669681549072,18.3803653717041
PCDH17,172,-0.8394582271575928,14.336509704589844
RNASE3,314,0.47401320934295654,4.962979793548584
FBXL20,7,-4.7217841148376465,14.406598091125488
ZNF765,82,3.491068124771118,-8.195781707763672
RPS24,8,14.245500564575195,13.151433944702148
PATJ,206,13.194985389709473,-1.7312206029891968
CTPS1,182,20.13570785522461,11.083613395690918
RCHY1,48,9.934951782226562,2.1692869663238525
LONP1,98,22.09363555908203,10.756113052368164
RMDN2,15,25.08793830871582,8.795900344848633
ZNF43,110,2.4526500701904297,-9.267499923706055
TRBV13,3,-3.884568929672241,3.9396347999572754
TSKU,7,-5.822231292724609,13.247374534606934
SMIM35,40,4.645038604736328,18.527873992919922
C2orf74,171,-6.1561384201049805,7.22560977935791
BTBD2,65,15.491156578063965,7.068009853363037
CCDC171,66,24.615741729736328,-0.6553760766983032
C10orf143,5,2.536484718322754,2.165738821029663
LRRC8C,7,-4.386031150817871,13.414441108703613
MYLK,249,7.7209553718566895,8.804779052734375
OR5H14,267,-6.4663591384887695,14.392447471618652
MYH4,167,23.015567779541016,4.0764007568359375
CD109,100,1.3237890005111694,14.157279968261719
PCK2,73,17.57023811340332,17.72144317626953
CCDC122,150,18.60999870300293,7.277642250061035
KIF1B,339,19.61667823791504,-2.1458349227905273
PAFAH2,379,13.502702713012695,19.780778884887695
RACGAP1,25,19.78508949279785,5.247749328613281
RNF138,48,9.758587837219238,2.2463927268981934
SPINK6,22,0.632056713104248,7.5237908363342285
TRIM60,14,5.636023998260498,6.378324508666992
ZNF658,189,6.03518009185791,-8.917824745178223
GAD2,282,16.180421829223633,18.140085220336914
KLHL6,65,16.162927627563477,6.490656852722168
NOXRED1,428,24.741683959960938,10.950386047363281
PDIA2,149,8.376187324523926,13.38646125793457
DEDD,435,4.817498207092285,2.1181583404541016
PTPRG,446,1.8484712839126587,15.916181564331055
TLL1,42,-1.6956698894500732,13.45178508758545
COPS7A,178,23.436071395874023,10.7880277633667
C1QTNF1,250,4.036599636077881,12.104236602783203
TBC1D3L,302,8.994524955749512,1.419426679611206
RPL7A,8,14.218096733093262,12.563912391662598
DOCK7,126,23.19931983947754,1.555330514907837
EVA1B,87,2.528198003768921,18.395675659179688
CCNB1,273,20.741397857666016,8.569778442382812
GHDC,236,5.818909168243408,5.00083065032959
KCNA1,16,2.133434295654297,20.405385971069336
NAGLU,68,9.095869064331055,17.854440689086914
RCE1,124,9.001766204833984,25.060888290405273
DRAXIN,444,2.1913201808929443,12.880387306213379
CCDC175,90,24.755895614624023,1.1331052780151367
GLCE,68,8.677480697631836,17.152111053466797
LIG3,98,22.723779678344727,9.849544525146484
ODF3B,20,27.88260269165039,2.558640956878662
DPH1,119,23.86284065246582,15.438095092773438
IDO1,412,21.261680603027344,18.19095802307129
COL17A1,62,4.784950256347656,11.03141975402832
POC1A,0,26.566991806030273,9.786712646484375
PIF1,25,20.58415985107422,5.442746639251709
C2orf49,394,11.154858589172363,4.749724388122559
NR2F2,195,6.725893974304199,-5.387359619140625
TREML4,107,-5.849195957183838,5.950395107269287
EIF3CL,360,19.2612361907959,7.271137237548828
SAP130,104,11.505721092224121,-6.287659168243408
TEC,169,14.963540077209473,3.1269617080688477
UBXN7,155,11.635812759399414,4.1147379875183105
PTPRS,51,-3.64373779296875,12.055500030517578
RAB11B,13,18.07686424255371,12.655376434326172
FSCN2,151,7.0692596435546875,10.529415130615234
CBLN4,250,5.186394691467285,11.920351028442383
BRPF3,103,10.824586868286133,-0.26078999042510986
PDE6D,328,27.657041549682617,4.756016731262207
SPNS3,1,6.4634318351745605,25.002681732177734
C1QTNF9,62,5.547730445861816,10.818989753723145
UNC5B,39,-6.132189750671387,12.315572738647461
TMEM89,158,3.1629433631896973,1.3617770671844482
CYP2W1,56,12.10706901550293,19.260448455810547
HELT,33,3.1592135429382324,-3.0590884685516357
ZRANB1,223,19.24834632873535,2.4926862716674805
NAA80,425,3.7618401050567627,4.699088096618652
ERCC5,137,18.982250213623047,-2.860273838043213
EMCN,24,-0.5191864967346191,5.945645809173584
FEZF1,81,6.018691062927246,-6.206872940063477
RGPD5,271,22.49777603149414,-0.0639868974685669
SLC29A3,1,7.094415664672852,25.168603897094727
TRBV4-1,3,-3.5119717121124268,3.997516393661499
OR10J3,205,-3.7844960689544678,25.897197723388672
TTC29,15,24.71438980102539,8.366413116455078
ARCN1,193,15.635462760925293,12.881004333496094
MUC3A,24,-1.6799403429031372,6.427717208862305
BCL9,38,12.50648307800293,-5.729612827301025
RDH8,67,13.707611083984375,20.360321044921875
SOCS2,276,13.166178703308105,0.16071230173110962
TREM2,107,-5.685455322265625,5.782613277435303
NKX6-3,109,0.6867918968200684,-5.9026994705200195
BCL2A1,351,6.579319477081299,6.4786577224731445
CADPS2,114,22.557687759399414,6.415760040283203
CASC3,105,15.500880241394043,-8.010072708129883
GPR37,17,-0.36670804023742676,25.86008071899414
CD3G,136,-4.66621732711792,8.3739652633667
NKX1-2,84,2.539647102355957,-4.099170684814453
PPM1L,350,22.420082092285156,12.80002212524414
CYP2U1,56,12.476068496704102,19.812976837158203
CASP9,10,0.7733039259910583,3.969261646270752
OR56A5,112,-3.017930030822754,17.64312744140625
KIAA1671,163,18.287214279174805,-7.851652145385742
PLCXD3,133,8.053295135498047,17.344024658203125
CCL18,144,0.9321783781051636,7.995537281036377
PTDSS2,2,9.86141586303711,23.575109481811523
STRN4,247,26.138517379760742,10.737842559814453
TRBV6-6,3,-3.6125288009643555,4.202147006988525
AFG3L2,225,21.66728401184082,12.247129440307617
CPNE8,212,10.178296089172363,13.852459907531738
BORCS7,70,12.082022666931152,7.136934280395508
DISP1,12,1.0207821130752563,21.344202041625977
TMEM107,29,10.303807258605957,22.358753204345703
MGAT2,18,7.17328405380249,18.73070526123047
PSMD13,178,23.367515563964844,11.313186645507812
EIF4E2,243,19.55117416381836,13.868538856506348
ZNF473,55,10.508344650268555,-9.065258026123047
CLSPN,358,21.28085708618164,7.024020195007324
HPGD,67,14.465492248535156,20.351181030273438
MASP1,69,-1.8294193744659424,10.525790214538574
MSH5,182,20.13576316833496,11.17679214477539
NXT1,240,15.38916301727295,10.612895965576172
PRSS23,19,0.5922912955284119,11.643685340881348
ASS1,156,14.28816032409668,17.630186080932617
TMCC1,415,10.908357620239258,-2.503439426422119
APCDD1L,346,-0.46845543384552,10.749588966369629
PPP3CA,381,20.759872436523438,12.583571434020996
LRRC23,7,-5.438092231750488,14.342315673828125
CPD,258,10.142389297485352,19.113248825073242
MAPK10,53,18.467391967773438,4.162319660186768
PDE10A,308,19.713489532470703,4.010396957397461
KCNK18,16,2.7290101051330566,20.047025680541992
CALM2,325,12.935367584228516,10.963680267333984
ZBTB8OS,303,22.516908645629883,18.566452026367188
HAPLN2,444,3.1166162490844727,13.340398788452148
RALA,13,17.417613983154297,12.499954223632812
PGM2,73,16.923856735229492,17.525436401367188
IGHV2-70,147,-2.841364622116089,3.0330312252044678
MTAP,210,17.686979293823242,21.159103393554688
GALNT11,18,8.26473331451416,18.529216766357422
ZBTB39,146,7.493454933166504,-6.028801441192627
TMPRSS6,69,-1.7087875604629517,10.668681144714355
ZSCAN16,83,5.893537998199463,-6.264256000518799
VGLL3,35,0.5795723795890808,-3.3261876106262207
LRRC41,418,7.110878944396973,3.929173469543457
HTR4,118,-0.8683147430419922,18.99996566772461
LRRN4CL,176,-3.86422061920166,11.14406681060791
GINS3,396,13.86907958984375,9.596649169921875
CAPRIN2,115,14.221138954162598,-4.996370315551758
TOMM70,15,25.298738479614258,9.342355728149414
KLHDC8A,365,27.168310165405273,11.75949764251709
UNC5CL,424,-1.4973063468933105,8.722738265991211
LY6G6F,107,-5.662957191467285,5.7947587966918945
RGS10,383,12.357975959777832,3.680715560913086
ART1,30,7.665782928466797,16.631420135498047
IGHD1-1,268,6.651830673217773,6.757271766662598
AFM,374,7.627206325531006,11.543413162231445
CYP4V2,56,12.69178581237793,19.901430130004883
RAPGEF4,101,18.671838760375977,-3.025824546813965
IGFLR1,176,-3.8908443450927734,10.855121612548828
P4HA1,305,4.981382369995117,15.405694961547852
REPS1,398,15.199007987976074,-6.014194488525391
ULK1,211,17.824262619018555,0.667183518409729
IGHV1-2,147,-3.4383115768432617,2.7499380111694336
NOXA1,293,-0.08575193583965302,-0.2505367696285248
COQ7,50,19.569746017456055,23.09212303161621
SHE,57,4.9103217124938965,-0.13013172149658203
IGKV1D-37,21,-2.5001277923583984,4.136579513549805
GABRA1,168,-0.45293864607810974,17.63941764831543
PFN2,165,11.444636344909668,13.93249797821045
ABT1,179,19.596046447753906,10.50206470489502
C1orf115,57,4.75222635269165,0.18764913082122803
AAAS,0,27.546049118041992,9.465559959411621
ZNF606,189,6.956265926361084,-7.865708351135254
SLC66A1,285,12.390119552612305,25.209678649902344
KCNK15,16,2.841980218887329,19.88139533996582
PRPF38B,88,15.192584991455078,3.8167452812194824
GALNT3,18,8.17809009552002,18.502809524536133
TMEM44,130,5.429015636444092,20.52937889099121
OLIG2,35,1.127614140510559,-2.9857020378112793
PFKM,73,17.482532501220703,18.027015686035156
RABAC1,29,9.280920028686523,22.65312957763672
SPATA24,70,12.483983039855957,6.667965888977051
ST6GALNAC5,133,8.052305221557617,17.157724380493164
OR4E1,94,-3.186246156692505,19.079742431640625
IL1RL1,99,-6.5007123947143555,9.29213809967041
KDM2A,103,10.730472564697266,-0.9656622409820557
ZNF780B,231,6.8072123527526855,-9.22387981414795
OSBPL7,336,14.286584854125977,-0.043503522872924805
SLFN11,10,1.2055052518844604,4.851207733154297
ROBO2,51,-3.282252073287964,12.225168228149414
RHBDD3,124,9.407835006713867,25.428010940551758
ZNF747,83,6.638991832733154,-7.423819065093994
IGHV4-28,147,-3.1342480182647705,3.336636543273926
SLC22A11,1,5.509707450866699,26.02496910095215
STX6,46,12.806644439697266,8.428296089172363
SEC22A,261,12.143108367919922,25.7668514251709
LEAP2,22,2.241424083709717,6.951367378234863
RGMA,232,1.900794506072998,11.851524353027344
PNOC,9,2.271394968032837,9.378092765808105
KRTAP3-3,122,-2.468275547027588,1.2883996963500977
SSR3,226,9.36497974395752,24.47224998474121
ERBIN,175,18.106082916259766,-5.2144060134887695
ADAM12,42,-1.0200321674346924,12.568160057067871
ATP2B4,12,1.9884982109069824,20.648944854736328
PDLIM1,143,8.083191871643066,3.741666555404663
VAMP2,46,13.689519882202148,8.735199928283691
LEP,59,1.050600528717041,6.178341865539551
LYSMD1,394,10.449974060058594,4.815889835357666
C1orf52,79,16.7202205657959,7.980776786804199
PPP1R16B,11,24.48796272277832,5.3059844970703125
SLPI,22,1.1349482536315918,7.2209062576293945
PLET1,356,2.143636465072632,3.81449556350708
HOXD11,109,-3.9598917961120605,-8.369338035583496
PKM,141,17.82552146911621,14.79452133178711
SYT12,212,9.50571060180664,12.813658714294434
TRBV30,3,-4.081972599029541,4.298489570617676
ECHS1,72,18.58209800720215,20.557371139526367
UPF3A,88,15.823934555053711,3.7536962032318115
NUDT12,262,24.563993453979492,15.872406005859375
CCRL2,63,-1.7659944295883179,19.10739517211914
RNF216,137,19.418588638305664,-4.714258670806885
SCOC,70,12.954598426818848,7.162660598754883
ST6GALNAC1,133,8.672087669372559,17.702198028564453
TRPM2,41,1.3184095621109009,24.371007919311523
TMX4,345,12.299761772155762,4.441413402557373
UGT3A2,192,10.669463157653809,18.528160095214844
PSME3,396,15.261198043823242,9.246493339538574
TBC1D3H,302,9.250960350036621,0.7773435115814209
PDP2,350,22.56276512145996,12.41466999053955
APOL5,375,-0.5032683610916138,3.8769421577453613
TBC1D26,302,9.071486473083496,2.054835319519043
SAA4,125,3.7601897716522217,11.41966438293457
KCNA5,16,2.287102222442627,20.50082015991211
DPP8,199,26.162050247192383,12.365761756896973
MTFR1,134,17.352632522583008,-5.8329010009765625
DAD1,29,9.1495361328125,22.13136863708496
SH2D1B,171,-6.571298122406006,8.115585327148438
KRT26,44,11.443957328796387,5.920493125915527
FLT3,39,-4.348755836486816,12.245386123657227
CAMTA2,78,18.43045997619629,0.20558273792266846
GPRC5B,388,3.3608152866363525,20.66097068786621
GRK7,6,16.87704849243164,3.837895154953003
KAT2A,272,9.582108497619629,-3.108916997909546
OR4F4,94,-4.123355865478516,18.263301849365234
ZNF510,189,7.076188564300537,-8.739532470703125
CXCL3,144,-0.21961240470409393,8.508138656616211
ZNF628,86,8.664700508117676,-7.2859110832214355
ARHGEF2,37,11.428535461425781,0.2793058753013611
HACD2,2,10.083718299865723,24.102083206176758
KLHL28,65,15.903341293334961,6.398565769195557
MXRA8,121,-4.549463272094727,9.828922271728516
SLC34A3,287,4.465372085571289,23.737342834472656
BCKDHA,73,18.03633689880371,17.565717697143555
ERO1B,313,23.563135147094727,13.017110824584961
MTMR6,199,25.570714950561523,12.853643417358398
C20orf202,5,3.313985586166382,2.6565232276916504
OXCT1,72,17.740243911743164,19.939189910888672
TMEM26,77,7.499655723571777,25.287832260131836
SPACA3,125,3.4141392707824707,10.206304550170898
CRH,9,2.2589564323425293,9.260782241821289
CLK3,91,13.819575309753418,2.2400217056274414
